,uiLogName,variationPercentage,numberOfOccurrancesToBeDiscovered,motifLength,percentageMotifsOverLog,logLength,motifSpots,caseIds,motifsToBeDiscovered
144,LenLog_1_10_1_15_15_1_22500.csv,10,15,15,1,22500,"[20620, 20246, 17094, 16302, 14668, 14436, 13495, 11853, 10096, 9747, 9206, 4214, 2438, 1768, 1045]","[1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000, 1011193605000000]",1
145,LenLog_1_20_1_15_15_1_22500.csv,20,15,15,1,22500,"[21691, 21036, 14107, 10131, 9158, 7962, 6982, 6510, 6117, 5453, 4386, 4212, 3239, 2233, 2049]","[1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000, 1008205313000000]",1
146,LenLog_1_10_1_15_20_1_30000.csv,10,15,20,1,30000,"[28471, 28206, 26473, 26103, 25938, 25454, 24736, 24518, 20577, 15095, 12927, 8481, 7763, 4418, 2675]","[221171310000000, 221171310000000, 221171310000000, 221171310000000, 221171310000000, 221171310000000, 221171310000000, 221171310000000, 221171310000000, 221171310000000, 221171310000000, 221171310000000, 221171310000000, 221171310000000, 221171310000000]",1
147,LenLog_1_20_1_15_20_1_30000.csv,20,15,20,1,30000,"[25280, 24977, 24005, 21644, 18914, 17615, 12374, 7526, 7057, 6026, 5473, 5416, 1435, 955, 817]","[630074825000000, 630074825000000, 630074825000000, 630074825000000, 630074825000000, 630074825000000, 630074825000000, 630074825000000, 630074825000000, 630074825000000, 630074825000000, 630074825000000, 630074825000000, 630074825000000, 630074825000000]",1
148,LenLog_1_10_1_15_25_1_37500.csv,10,15,25,1,37500,"[33183, 32626, 28363, 25785, 22875, 17776, 13072, 11724, 10553, 8986, 6927, 3338, 2308, 2140, 2086]","[204045625000000, 204045625000000, 204045625000000, 204045625000000, 204045625000000, 204045625000000, 204045625000000, 204045625000000, 204045625000000, 204045625000000, 204045625000000, 204045625000000, 204045625000000, 204045625000000, 204045625000000]",1
149,LenLog_1_20_1_15_25_1_37500.csv,20,15,25,1,37500,"[36996, 35787, 35474, 34249, 34109, 29726, 26335, 23953, 19844, 19762, 19227, 18481, 18276, 9052, 2258]","[1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000, 1031233049000000]",1
150,LenLog_1_10_1_15_5_2-5_3000.csv,10,15,5,2.5,3000,"[2982, 2975, 2848, 2806, 2015, 1818, 1811, 1627, 1436, 1414, 1320, 1131, 954, 293, 200]","[103152741000000, 103152741000000, 103152741000000, 103152741000000, 103152741000000, 103152741000000, 103152741000000, 103152741000000, 103152741000000, 103152741000000, 103152741000000, 103152741000000, 103152741000000, 103152741000000, 103152741000000]",1
151,LenLog_1_20_1_15_5_2-5_3000.csv,20,15,5,2.5,3000,"[3002, 2721, 2519, 2404, 2311, 2234, 2019, 1814, 876, 727, 679, 573, 525, 439, 278]","[903182409000000, 903182409000000, 903182409000000, 903182409000000, 903182409000000, 903182409000000, 903182409000000, 903182409000000, 903182409000000, 903182409000000, 903182409000000, 903182409000000, 903182409000000, 903182409000000, 903182409000000]",1
152,LenLog_1_10_1_15_10_2-5_6000.csv,10,15,10,2.5,6000,"[5684, 5544, 4863, 4488, 4375, 4282, 3639, 3236, 2683, 2294, 2184, 1962, 1481, 98, 74]","[918010124000000, 918010124000000, 918010124000000, 918010124000000, 918010124000000, 918010124000000, 918010124000000, 918010124000000, 918010124000000, 918010124000000, 918010124000000, 918010124000000, 918010124000000, 918010124000000, 918010124000000]",1
153,LenLog_1_20_1_15_10_2-5_6000.csv,20,15,10,2.5,6000,"[5976, 5852, 5836, 5710, 5698, 5115, 4986, 4373, 3569, 3497, 3448, 3385, 1494, 1409, 12]","[1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000, 1016214327000000]",1
154,LenLog_1_10_1_15_15_2-5_9000.csv,10,15,15,2.5,9000,"[8591, 8041, 7629, 7106, 6249, 5968, 5272, 5090, 2907, 1701, 1205, 1057, 856, 481, 34]","[522184022000000, 522184022000000, 522184022000000, 522184022000000, 522184022000000, 522184022000000, 522184022000000, 522184022000000, 522184022000000, 522184022000000, 522184022000000, 522184022000000, 522184022000000, 522184022000000, 522184022000000]",1
155,LenLog_1_20_1_15_15_2-5_9000.csv,20,15,15,2.5,9000,"[8883, 8367, 7403, 7298, 6814, 6092, 5418, 4674, 3387, 2657, 2442, 2006, 1988, 304, 131]","[417153709000000, 417153709000000, 417153709000000, 417153709000000, 417153709000000, 417153709000000, 417153709000000, 417153709000000, 417153709000000, 417153709000000, 417153709000000, 417153709000000, 417153709000000, 417153709000000, 417153709000000]",1
156,LenLog_1_10_1_15_20_2-5_12000.csv,10,15,20,2.5,12000,"[11666, 9917, 8546, 8239, 6026, 5228, 4903, 3932, 3627, 2722, 2490, 2368, 1998, 651, 204]","[514202239000000, 514202239000000, 514202239000000, 514202239000000, 514202239000000, 514202239000000, 514202239000000, 514202239000000, 514202239000000, 514202239000000, 514202239000000, 514202239000000, 514202239000000, 514202239000000, 514202239000000]",1
157,LenLog_1_20_1_15_20_2-5_12000.csv,20,15,20,2.5,12000,"[11707, 10559, 9067, 8901, 8736, 8282, 7948, 6851, 6699, 6404, 5863, 5062, 3051, 2942, 2220]","[305145330000000, 305145330000000, 305145330000000, 305145330000000, 305145330000000, 305145330000000, 305145330000000, 305145330000000, 305145330000000, 305145330000000, 305145330000000, 305145330000000, 305145330000000, 305145330000000, 305145330000000]",1
158,LenLog_1_10_1_15_25_2-5_15000.csv,10,15,25,2.5,15000,"[14931, 13049, 12733, 11276, 11096, 10909, 10628, 9680, 7690, 7496, 6965, 5877, 5598, 2601, 807]","[1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000, 1012030820000000]",1
159,LenLog_1_20_1_15_25_2-5_15000.csv,20,15,25,2.5,15000,"[14466, 12998, 12018, 11634, 10145, 10069, 9345, 9120, 8415, 6618, 6179, 5682, 3427, 2713, 2215]","[1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000, 1014230500000000]",1
160,LenLog_1_10_1_15_5_5_1500.csv,10,15,5,5,1500,"[1360, 1344, 1275, 1261, 1255, 1205, 951, 916, 703, 548, 486, 465, 388, 302, 246]","[527083036000000, 527083036000000, 527083036000000, 527083036000000, 527083036000000, 527083036000000, 527083036000000, 527083036000000, 527083036000000, 527083036000000, 527083036000000, 527083036000000, 527083036000000, 527083036000000, 527083036000000]",1
161,LenLog_1_20_1_15_5_5_1500.csv,20,15,5,5,1500,"[1539, 1514, 1478, 1394, 1366, 1356, 1139, 1045, 1030, 786, 577, 405, 239, 231, 69]","[509234408000000, 509234408000000, 509234408000000, 509234408000000, 509234408000000, 509234408000000, 509234408000000, 509234408000000, 509234408000000, 509234408000000, 509234408000000, 509234408000000, 509234408000000, 509234408000000, 509234408000000]",1
162,LenLog_1_10_1_15_10_5_3000.csv,10,15,10,5,3000,"[2746, 2463, 1923, 1718, 1507, 1317, 1226, 1073, 1041, 1017, 880, 757, 681, 212, 68]","[806234615000000, 806234615000000, 806234615000000, 806234615000000, 806234615000000, 806234615000000, 806234615000000, 806234615000000, 806234615000000, 806234615000000, 806234615000000, 806234615000000, 806234615000000, 806234615000000, 806234615000000]",1
163,LenLog_1_20_1_15_10_5_3000.csv,20,15,10,5,3000,"[2923, 2797, 2610, 2562, 2401, 2098, 2016, 1908, 1853, 1255, 994, 502, 444, 386, 244]","[602075730000000, 602075730000000, 602075730000000, 602075730000000, 602075730000000, 602075730000000, 602075730000000, 602075730000000, 602075730000000, 602075730000000, 602075730000000, 602075730000000, 602075730000000, 602075730000000, 602075730000000]",1
164,LenLog_1_10_1_15_15_5_4500.csv,10,15,15,5,4500,"[4350, 4253, 3301, 2925, 2751, 2698, 2562, 2534, 2225, 1471, 947, 598, 404, 381, 215]","[825120934000000, 825120934000000, 825120934000000, 825120934000000, 825120934000000, 825120934000000, 825120934000000, 825120934000000, 825120934000000, 825120934000000, 825120934000000, 825120934000000, 825120934000000, 825120934000000, 825120934000000]",1
165,LenLog_1_20_1_15_15_5_4500.csv,20,15,15,5,4500,"[4662, 4382, 4310, 4019, 3732, 2886, 2382, 2046, 1962, 1135, 963, 754, 621, 142, 126]","[102003926000000, 102003926000000, 102003926000000, 102003926000000, 102003926000000, 102003926000000, 102003926000000, 102003926000000, 102003926000000, 102003926000000, 102003926000000, 102003926000000, 102003926000000, 102003926000000, 102003926000000]",1
166,LenLog_1_10_1_15_20_5_6000.csv,10,15,20,5,6000,"[5663, 4750, 4527, 4482, 4215, 3977, 3925, 3508, 3205, 2957, 2049, 1532, 1054, 902, 428]","[213111822000000, 213111822000000, 213111822000000, 213111822000000, 213111822000000, 213111822000000, 213111822000000, 213111822000000, 213111822000000, 213111822000000, 213111822000000, 213111822000000, 213111822000000, 213111822000000, 213111822000000]",1
167,LenLog_1_20_1_15_20_5_6000.csv,20,15,20,5,6000,"[5981, 4810, 3873, 3428, 3016, 2449, 2160, 1829, 1718, 1608, 1512, 1387, 860, 728, 373]","[1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000, 1027181642000000]",1
168,LenLog_1_10_1_15_25_5_7500.csv,10,15,25,5,7500,"[6680, 5262, 4848, 4526, 4493, 4263, 3973, 3868, 3619, 3419, 3333, 2092, 743, 697, 656]","[513053139000000, 513053139000000, 513053139000000, 513053139000000, 513053139000000, 513053139000000, 513053139000000, 513053139000000, 513053139000000, 513053139000000, 513053139000000, 513053139000000, 513053139000000, 513053139000000, 513053139000000]",1
169,LenLog_1_20_1_15_25_5_7500.csv,20,15,25,5,7500,"[6721, 5791, 5421, 5243, 4751, 3935, 3597, 3512, 2611, 1765, 1704, 1002, 682, 591, 75]","[825025859000000, 825025859000000, 825025859000000, 825025859000000, 825025859000000, 825025859000000, 825025859000000, 825025859000000, 825025859000000, 825025859000000, 825025859000000, 825025859000000, 825025859000000, 825025859000000, 825025859000000]",1
170,LenLog_1_10_1_15_5_10_750.csv,10,15,5,10,750,"[687, 675, 666, 647, 635, 623, 575, 560, 406, 358, 345, 244, 138, 76, 57]","[424181348000000, 424181348000000, 424181348000000, 424181348000000, 424181348000000, 424181348000000, 424181348000000, 424181348000000, 424181348000000, 424181348000000, 424181348000000, 424181348000000, 424181348000000, 424181348000000, 424181348000000]",1
171,LenLog_1_20_1_15_5_10_750.csv,20,15,5,10,750,"[812, 736, 672, 556, 530, 493, 467, 440, 434, 361, 309, 280, 264, 162, 150]","[702033828000000, 702033828000000, 702033828000000, 702033828000000, 702033828000000, 702033828000000, 702033828000000, 702033828000000, 702033828000000, 702033828000000, 702033828000000, 702033828000000, 702033828000000, 702033828000000, 702033828000000]",1
172,LenLog_1_10_1_15_10_10_1500.csv,10,15,10,10,1500,"[1460, 1366, 1344, 1288, 1096, 949, 930, 860, 778, 764, 714, 633, 545, 438, 215]","[804125912000000, 804125912000000, 804125912000000, 804125912000000, 804125912000000, 804125912000000, 804125912000000, 804125912000000, 804125912000000, 804125912000000, 804125912000000, 804125912000000, 804125912000000, 804125912000000, 804125912000000]",1
173,LenLog_1_20_1_15_10_10_1500.csv,20,15,10,10,1500,"[1418, 1367, 1343, 1228, 1060, 957, 914, 809, 717, 527, 500, 427, 232, 217, 172]","[215135344000000, 215135344000000, 215135344000000, 215135344000000, 215135344000000, 215135344000000, 215135344000000, 215135344000000, 215135344000000, 215135344000000, 215135344000000, 215135344000000, 215135344000000, 215135344000000, 215135344000000]",1
174,LenLog_1_10_1_15_15_10_2250.csv,10,15,15,10,2250,"[2183, 2163, 1971, 1852, 1798, 1738, 1710, 1541, 1438, 1367, 988, 947, 737, 284, 59]","[417184429000000, 417184429000000, 417184429000000, 417184429000000, 417184429000000, 417184429000000, 417184429000000, 417184429000000, 417184429000000, 417184429000000, 417184429000000, 417184429000000, 417184429000000, 417184429000000, 417184429000000]",1
175,LenLog_1_20_1_15_15_10_2250.csv,20,15,15,10,2250,"[2436, 2303, 2277, 2258, 2193, 2001, 1774, 1699, 1006, 937, 508, 448, 418, 215, 77]","[118022915000000, 118022915000000, 118022915000000, 118022915000000, 118022915000000, 118022915000000, 118022915000000, 118022915000000, 118022915000000, 118022915000000, 118022915000000, 118022915000000, 118022915000000, 118022915000000, 118022915000000]",1
176,LenLog_1_10_1_15_20_10_3000.csv,10,15,20,10,3000,"[2843, 2766, 2485, 2319, 2275, 1945, 1482, 1427, 1374, 1295, 1234, 1012, 987, 726, 679]","[901223407000000, 901223407000000, 901223407000000, 901223407000000, 901223407000000, 901223407000000, 901223407000000, 901223407000000, 901223407000000, 901223407000000, 901223407000000, 901223407000000, 901223407000000, 901223407000000, 901223407000000]",1
177,LenLog_1_20_1_15_20_10_3000.csv,20,15,20,10,3000,"[3262, 3172, 2984, 2703, 2305, 2285, 2212, 1962, 1884, 1725, 1342, 1069, 1046, 855, 220]","[826030537000000, 826030537000000, 826030537000000, 826030537000000, 826030537000000, 826030537000000, 826030537000000, 826030537000000, 826030537000000, 826030537000000, 826030537000000, 826030537000000, 826030537000000, 826030537000000, 826030537000000]",1
178,LenLog_1_10_1_15_25_10_3750.csv,10,15,25,10,3750,"[3696, 3048, 2579, 2440, 2246, 2072, 1882, 1708, 1654, 1627, 1540, 499, 355, 286, 193]","[1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000, 1010043610000000]",1
179,LenLog_1_20_1_15_25_10_3750.csv,20,15,25,10,3750,"[3929, 3822, 3719, 3143, 2613, 2556, 2388, 1912, 1779, 1579, 1083, 997, 971, 942, 160]","[605235958000000, 605235958000000, 605235958000000, 605235958000000, 605235958000000, 605235958000000, 605235958000000, 605235958000000, 605235958000000, 605235958000000, 605235958000000, 605235958000000, 605235958000000, 605235958000000, 605235958000000]",1
180,LenLog_1_10_1_20_5_1_10000.csv,10,20,5,1,10000,"[9809, 8042, 7328, 7311, 6952, 6481, 6209, 6195, 4174, 4168, 3764, 2626, 2214, 2194, 2134, 1966, 1486, 1098, 809, 385]","[112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000, 112225304000000]",1
181,LenLog_1_20_1_20_5_1_10000.csv,20,20,5,1,10000,"[9110, 9083, 8557, 8152, 8037, 8015, 7854, 7606, 6793, 5879, 5573, 5300, 4606, 4158, 2488, 2368, 2012, 1206, 1188, 1169]","[411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000, 411123617000000]",1
182,LenLog_1_10_1_20_10_1_20000.csv,10,20,10,1,20000,"[19582, 15757, 14689, 14495, 12798, 11739, 11469, 10490, 9059, 8365, 7086, 6867, 6398, 4776, 3513, 3459, 2003, 1625, 1232, 673]","[129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000, 129101431000000]",1
183,LenLog_1_20_1_20_10_1_20000.csv,20,20,10,1,20000,"[19955, 19616, 18150, 17666, 17519, 17145, 16985, 15225, 14326, 10734, 10306, 9031, 8889, 8393, 7757, 7350, 7140, 5619, 3565, 224]","[125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000, 125143621000000]",1
184,LenLog_1_10_1_20_15_1_30000.csv,10,20,15,1,30000,"[29642, 29215, 27945, 26610, 25907, 23526, 21591, 20391, 17066, 14319, 13984, 13336, 11696, 10542, 6935, 6478, 5993, 4363, 3444, 699]","[716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000, 716084558000000]",1
185,LenLog_1_20_1_20_15_1_30000.csv,20,20,15,1,30000,"[26560, 26221, 24667, 23155, 22794, 22413, 22078, 21693, 20085, 17200, 14197, 13713, 13575, 10852, 9596, 9402, 7045, 6690, 1496, 1379]","[1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000, 1029154630000000]",1
